-1.971994	0.5645883	-3.8744198067496
-1.382038	-0.4955976	-7.10222754117042
-1.361702	0.1276133	-14.7636142952703
-1.184602	0.1172557	-7.33056072737429
-7.395708	0.7940724	-26.1414237525649
-23.59372	0.6960914	-30.2213755680323
